city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Carmel,Carmel,IN,Indiana,18057,Hamilton,39.965,-86.146
Spokane Valley,Spokane Valley,WA,Washington,53063,Spokane,47.6626,-117.2346
San Angelo,San Angelo,TX,Texas,48451,Tom Green,31.4424,-100.4506
La Crosse,La Crosse,WI,Wisconsin,55063,La Crosse,43.824,-91.2268
Idaho Falls,Idaho Falls,ID,Idaho,16019,Bonneville,43.4872,-112.0362
Holland,Holland,MI,Michigan,26139,Ottawa,42.7677,-86.0985
Charlottesville,Charlottesville,VA,Virginia,51540,Charlottesville,38.0375,-78.4855
Longview,Longview,TX,Texas,48183,Gregg,32.5193,-94.7621
Tracy,Tracy,CA,California,6077,San Joaquin,37.7269,-121.4522
Boca Raton,Boca Raton,FL,Florida,12099,Palm Beach,26.3752,-80.108
Lafayette,Lafayette,CO,Colorado,8013,Boulder,39.9949,-105.0997
Lee's Summit,Lee's Summit,MO,Missouri,29095,Jackson,38.9172,-94.3816
Rio Rancho,Rio Rancho,NM,New Mexico,35043,Sandoval,35.2872,-106.6981
South Fulton,South Fulton,GA,Georgia,13121,Fulton,33.6269,-84.5802
Beaverton,Beaverton,OR,Oregon,41067,Washington,45.4779,-122.8168
Lawrence,Lawrence,KS,Kansas,20045,Douglas,38.9597,-95.2641
Bismarck,Bismarck,ND,North Dakota,38015,Burleigh,46.8144,-100.7694
Orem,Orem,UT,Utah,49049,Utah,40.2983,-111.6992
Middletown,Middletown,OH,Ohio,39017,Butler,39.5032,-84.366
San Tan Valley,San Tan Valley,AZ,Arizona,4021,Pinal,33.1879,-111.5472
San Marcos,San Marcos,CA,California,6073,San Diego,33.135,-117.1744
Sandy,Sandy,UT,Utah,49035,Salt Lake,40.571,-111.8505
Federal Way,Federal Way,WA,Washington,53033,King,47.3091,-122.3358
Mandeville,Mandeville,LA,Louisiana,22103,St. Tammany,30.3751,-90.0904
Hesperia,Hesperia,CA,California,6071,San Bernardino,34.3975,-117.3147
Brockton,Brockton,MA,Massachusetts,25023,Plymouth,42.0821,-71.0242
Compton,Compton,CA,California,6037,Los Angeles,33.893,-118.2275
Riverview,Riverview,FL,Florida,12057,Hillsborough,27.8227,-82.3023
Fishers,Fishers,IN,Indiana,18057,Hamilton,39.9589,-85.9661
Sunrise,Sunrise,FL,Florida,12011,Broward,26.1547,-80.2997
Bowling Green,Bowling Green,KY,Kentucky,21227,Warren,36.9719,-86.4373
Roswell,Roswell,GA,Georgia,13121,Fulton,34.0391,-84.3513
Menifee,Menifee,CA,California,6065,Riverside,33.6909,-117.1849
Plantation,Plantation,FL,Florida,12011,Broward,26.126,-80.2617
Dover,Dover,NH,New Hampshire,33017,Strafford,43.1887,-70.8845
Quincy,Quincy,MA,Massachusetts,25021,Norfolk,42.2516,-71.0183
Portsmouth,Portsmouth,VA,Virginia,51740,Portsmouth,36.8468,-76.354
Chino,Chino,CA,California,6071,San Bernardino,33.9836,-117.6654
Lynn,Lynn,MA,Massachusetts,25009,Essex,42.4779,-70.9663
Edmond,Edmond,OK,Oklahoma,40109,Oklahoma,35.6689,-97.4159
Hanford,Hanford,CA,California,6031,Kings,36.3274,-119.6549
Dearborn,Dearborn,MI,Michigan,26163,Wayne,42.3127,-83.2129
Livonia,Livonia,MI,Michigan,26163,Wayne,42.3972,-83.3733
South Gate,South Gate,CA,California,6037,Los Angeles,33.9448,-118.1926
Vineland,Vineland,NJ,New Jersey,34011,Cumberland,39.4653,-74.9981
Florence,Florence,SC,South Carolina,45041,Florence,34.1781,-79.7877
Portsmouth,Portsmouth,NH,New Hampshire,33015,Rockingham,43.058,-70.7826
Slidell,Slidell,LA,Louisiana,22103,St. Tammany,30.2881,-89.7826
Lawton,Lawton,OK,Oklahoma,40031,Comanche,34.6176,-98.4203
Kirkland,Kirkland,WA,Washington,53033,King,47.6974,-122.2054
Missoula,Missoula,MT,Montana,30063,Missoula,46.875,-114.0214
Auburn,Auburn,AL,Alabama,1081,Lee,32.6087,-85.4899
Rapid City,Rapid City,SD,South Dakota,46103,Pennington,44.0716,-103.2204
Terre Haute,Terre Haute,IN,Indiana,18167,Vigo,39.4654,-87.3763
Suffolk,Suffolk,VA,Virginia,51800,Suffolk,36.6953,-76.6398
Blacksburg,Blacksburg,VA,Virginia,51121,Montgomery,37.23,-80.4279
Mount Pleasant,Mount Pleasant,SC,South Carolina,45019,Charleston,32.8538,-79.8204
Carson,Carson,CA,California,6037,Los Angeles,33.8374,-118.2559
Conroe,Conroe,TX,Texas,48339,Montgomery,30.3239,-95.4825
Alafaya,Alafaya,FL,Florida,12095,Orange,28.5278,-81.1865
Livermore,Livermore,CA,California,6001,Alameda,37.6862,-121.7608
Westminster,Westminster,CA,California,6059,Orange,33.7523,-117.9938
Germantown,Germantown,MD,Maryland,24031,Montgomery,39.1755,-77.2643
Santa Monica,Santa Monica,CA,California,6037,Los Angeles,34.0232,-118.4813
New Braunfels,New Braunfels,TX,Texas,48091,Comal,29.6994,-98.1148
Fall River,Fall River,MA,Massachusetts,25005,Bristol,41.7137,-71.1014
Albany,Albany,GA,Georgia,13095,Dougherty,31.5776,-84.1762
Miami Beach,Miami Beach,FL,Florida,12086,Miami-Dade,25.8171,-80.1396
Norwalk,Norwalk,CT,Connecticut,9001,Fairfield,41.1144,-73.4215
San Leandro,San Leandro,CA,California,6001,Alameda,37.7071,-122.1601
O'Fallon,O'Fallon,MO,Missouri,29183,St. Charles,38.785,-90.7175
Newton,Newton,MA,Massachusetts,25017,Middlesex,42.3316,-71.2085
Muncie,Muncie,IN,Indiana,18035,Delaware,40.1989,-85.395
Citrus Heights,Citrus Heights,CA,California,6067,Sacramento,38.6948,-121.288
State College,State College,PA,Pennsylvania,42027,Centre,40.7909,-77.8568
Town 'n' Country,Town 'n' Country,FL,Florida,12057,Hillsborough,28.0108,-82.576
Decatur,Decatur,IL,Illinois,17115,Macon,39.8556,-88.9337
Jackson,Jackson,MI,Michigan,26075,Jackson,42.2431,-84.4037
Fort Myers,Fort Myers,FL,Florida,12071,Lee,26.6195,-81.8303
Goodyear,Goodyear,AZ,Arizona,4013,Maricopa,33.2613,-112.3622
Dalton,Dalton,GA,Georgia,13313,Whitfield,34.769,-84.9712
Bryan,Bryan,TX,Texas,48041,Brazos,30.6657,-96.3668
Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3697,-87.8716
Hawthorne,Hawthorne,CA,California,6037,Los Angeles,33.9146,-118.3476
Anderson,Anderson,IN,Indiana,18095,Madison,40.0891,-85.6893
Redwood City,Redwood City,CA,California,6081,San Mateo,37.5026,-122.2252
Hoover,Hoover,AL,Alabama,1073,Jefferson,33.3754,-86.8064
Lake Forest,Lake Forest,CA,California,6059,Orange,33.6606,-117.6712
Napa,Napa,CA,California,6055,Napa,38.2976,-122.3011
Whittier,Whittier,CA,California,6037,Los Angeles,33.9678,-118.0188
Clifton,Clifton,NJ,New Jersey,34031,Passaic,40.8631,-74.1575
Largo,Largo,FL,Florida,12103,Pinellas,27.9088,-82.7711
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,44.8306,-93.3151
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton,34.0333,-84.2027
Newport Beach,Newport Beach,CA,California,6059,Orange,33.6151,-117.8669
Mission,Mission,TX,Texas,48215,Hidalgo,26.2041,-98.3251
Milpitas,Milpitas,CA,California,6085,Santa Clara,37.4339,-121.8921
Troy,Troy,MI,Michigan,26125,Oakland,42.5818,-83.1457
Madera,Madera,CA,California,6039,Madera,36.9631,-120.0782
Joplin,Joplin,MO,Missouri,29097,Jasper,37.0758,-94.5018
Chino Hills,Chino Hills,CA,California,6071,San Bernardino,33.9508,-117.7253
Alhambra,Alhambra,CA,California,6037,Los Angeles,34.084,-118.1355
Franklin,Franklin,TN,Tennessee,47187,Williamson,35.9216,-86.8525
Melbourne,Melbourne,FL,Florida,12009,Brevard,28.1085,-80.6627
Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9822,-82.4387
Springfield,Springfield,OH,Ohio,39023,Clark,39.9297,-83.7957
Mountain View,Mountain View,CA,California,6085,Santa Clara,37.4,-122.0796
Zephyrhills,Zephyrhills,FL,Florida,12101,Pasco,28.2408,-82.1796
St. Augustine,St. Augustine,FL,Florida,12109,St. Johns,29.8977,-81.31
Flagstaff,Flagstaff,AZ,Arizona,4005,Coconino,35.1872,-111.6195
Buena Park,Buena Park,CA,California,6059,Orange,33.8572,-118.0046
Pleasanton,Pleasanton,CA,California,6001,Alameda,37.6663,-121.8805
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery,39.0028,-77.0207
Atascocita,Atascocita,TX,Texas,48201,Harris,29.9777,-95.1953
Westland,Westland,MI,Michigan,26163,Wayne,42.3192,-83.3805
Auburn,Auburn,WA,Washington,53033,King,47.3039,-122.2108
Cranston,Cranston,RI,Rhode Island,44007,Providence,41.7658,-71.4857
Somerville,Somerville,MA,Massachusetts,25017,Middlesex,42.3908,-71.1013
Folsom,Folsom,CA,California,6067,Sacramento,38.6668,-121.1422
Springdale,Springdale,AR,Arkansas,5143,Washington,36.1899,-94.1574
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward,26.305,-80.1277
Warwick,Warwick,RI,Rhode Island,44003,Kent,41.7062,-71.4334
Cicero,Cicero,IL,Illinois,17031,Cook,41.8445,-87.7593
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland,42.486,-83.3771
Newark,Newark,OH,Ohio,39089,Licking,40.0705,-82.4251
Williamsburg,Williamsburg,VA,Virginia,51830,Williamsburg,37.2692,-76.7076
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin,45.1112,-93.3505
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest,31.3074,-89.317
Alexandria,Alexandria,LA,Louisiana,22079,Rapides,31.2923,-92.4702
Lawrence,Lawrence,MA,Massachusetts,25009,Essex,42.7003,-71.1626
Florence,Florence,AL,Alabama,1077,Lauderdale,34.8303,-87.6654
Valdosta,Valdosta,GA,Georgia,13185,Lowndes,30.8502,-83.2788
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,45.0225,-93.4618
Buckeye,Buckeye,AZ,Arizona,4013,Maricopa,33.4314,-112.6429
Georgetown,Georgetown,TX,Texas,48491,Williamson,30.6668,-97.6953
Cheyenne,Cheyenne,WY,Wyoming,56021,Laramie,41.1351,-104.79
Cedar Park,Cedar Park,TX,Texas,48491,Williamson,30.5106,-97.8196
The Villages,The Villages,FL,Florida,12119,Sumter,28.9021,-81.9888
Kokomo,Kokomo,IN,Indiana,18067,Howard,40.464,-86.1277
Tustin,Tustin,CA,California,6059,Orange,33.7309,-117.8106
Lakewood,Lakewood,CA,California,6037,Los Angeles,33.8471,-118.1221
Perris,Perris,CA,California,6065,Riverside,33.7899,-117.2233
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan,39.7599,-94.821
Flower Mound,Flower Mound,TX,Texas,48121,Denton,33.0344,-97.1146
Pharr,Pharr,TX,Texas,48215,Hidalgo,26.1685,-98.1904
Pine Hills,Pine Hills,FL,Florida,12095,Orange,28.5818,-81.4693
Alton,Alton,IL,Illinois,17119,Madison,38.9034,-90.1523
Loveland,Loveland,CO,Colorado,8069,Larimer,40.4166,-105.0623
Boynton Beach,Boynton Beach,FL,Florida,12099,Palm Beach,26.5281,-80.0811
New Rochelle,New Rochelle,NY,New York,36119,Westchester,40.9305,-73.7836
Anderson,Anderson,SC,South Carolina,45007,Anderson,34.5211,-82.6479
Jonesboro,Jonesboro,AR,Arkansas,5031,Craighead,35.8212,-90.6791
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon,40.3412,-76.4227
Parma,Parma,OH,Ohio,39035,Cuyahoga,41.3843,-81.7286
Layton,Layton,UT,Utah,49011,Davis,41.0769,-111.9621
Elizabethtown,Elizabethtown,KY,Kentucky,21093,Hardin,37.703,-85.877
Texarkana,Texarkana,TX,Texas,48037,Bowie,33.4487,-94.0815
Alameda,Alameda,CA,California,6001,Alameda,37.767,-122.2672
Kankakee,Kankakee,IL,Illinois,17091,Kankakee,41.1019,-87.8643
Watsonville,Watsonville,CA,California,6087,Santa Cruz,36.9206,-121.7706
Porterville,Porterville,CA,California,6107,Tulare,36.0644,-119.0338
Baytown,Baytown,TX,Texas,48201,Harris,29.7586,-94.9669
Upland,Upland,CA,California,6071,San Bernardino,34.1178,-117.6603
Davis,Davis,CA,California,6113,Yolo,38.5552,-121.7365
Camarillo,Camarillo,CA,California,6111,Ventura,34.223,-119.0322
South Jordan,South Jordan,UT,Utah,49035,Salt Lake,40.557,-111.9782
Battle Creek,Battle Creek,MI,Michigan,26025,Calhoun,42.2986,-85.2296
Bellflower,Bellflower,CA,California,6037,Los Angeles,33.888,-118.1271
San Marcos,San Marcos,TX,Texas,48209,Hays,29.8736,-97.9381
San Ramon,San Ramon,CA,California,6013,Contra Costa,37.7625,-121.9365
Lake Jackson,Lake Jackson,TX,Texas,48039,Brazoria,29.0516,-95.4522
Bethlehem,Bethlehem,PA,Pennsylvania,42095,Northampton,40.6266,-75.3679
Wyoming,Wyoming,MI,Michigan,26081,Kent,42.8909,-85.7066
Oshkosh,Oshkosh,WI,Wisconsin,55139,Winnebago,44.0228,-88.5619
Hammond,Hammond,IN,Indiana,18089,Lake,41.6169,-87.491
Waldorf,Waldorf,MD,Maryland,24017,Charles,38.6085,-76.9195
Missouri City,Missouri City,TX,Texas,48157,Fort Bend,29.563,-95.5365
Pasco,Pasco,WA,Washington,53021,Franklin,46.2506,-119.1304
Wheeling,Wheeling,WV,West Virginia,54069,Ohio,40.0752,-80.6951
Kendall,Kendall,FL,Florida,12086,Miami-Dade,25.6697,-80.3556
Baldwin Park,Baldwin Park,CA,California,6037,Los Angeles,34.0829,-117.9721
Rancho Cordova,Rancho Cordova,CA,California,6067,Sacramento,38.574,-121.2523
Conway,Conway,AR,Arkansas,5045,Faulkner,35.0754,-92.4694
Gary,Gary,IN,Indiana,18089,Lake,41.5906,-87.3472
Altoona,Altoona,PA,Pennsylvania,42013,Blair,40.5082,-78.4007
Lodi,Lodi,CA,California,6077,San Joaquin,38.1218,-121.2932
Arlington Heights,Arlington Heights,IL,Illinois,17031,Cook,42.0955,-87.9825
Bolingbrook,Bolingbrook,IL,Illinois,17197,Will,41.6903,-88.1019
Rochester Hills,Rochester Hills,MI,Michigan,26125,Oakland,42.6645,-83.1563
Winchester,Winchester,VA,Virginia,51840,Winchester,39.1735,-78.1746
Framingham,Framingham,MA,Massachusetts,25017,Middlesex,42.3085,-71.4368
Hilton Head Island,Hilton Head Island,SC,South Carolina,45013,Beaufort,32.1896,-80.7499
Centreville,Centreville,VA,Virginia,51059,Fairfax,38.8391,-77.4388
Union City,Union City,CA,California,6001,Alameda,37.603,-122.0187
Owensboro,Owensboro,KY,Kentucky,21059,Daviess,37.7574,-87.1173
Jackson,Jackson,TN,Tennessee,47113,Madison,35.6535,-88.8353
Cleveland,Cleveland,TN,Tennessee,47011,Bradley,35.1817,-84.8707
Wausau,Wausau,WI,Wisconsin,55073,Marathon,44.962,-89.6459
Camden,Camden,NJ,New Jersey,34007,Camden,39.9362,-75.1073
Anniston,Anniston,AL,Alabama,1015,Calhoun,33.6712,-85.8136
Evanston,Evanston,IL,Illinois,17031,Cook,42.0463,-87.6942
Apple Valley,Apple Valley,CA,California,6071,San Bernardino,34.5328,-117.2104
Mansfield,Mansfield,OH,Ohio,39139,Richland,40.7656,-82.5275
Caguas,Caguas,PR,Puerto Rico,72025,Caguas,18.2319,-66.0388
Schaumburg,Schaumburg,IL,Illinois,17031,Cook,42.0307,-88.0838
Pocatello,Pocatello,ID,Idaho,16005,Bannock,42.8724,-112.4646
Woodbury,Woodbury,MN,Minnesota,27163,Washington,44.9056,-92.923
Southfield,Southfield,MI,Michigan,26125,Oakland,42.4765,-83.2605
Ellicott City,Ellicott City,MD,Maryland,24027,Howard,39.2773,-76.8344
Dale City,Dale City,VA,Virginia,51153,Prince William,38.6473,-77.3459
Maple Grove,Maple Grove,MN,Minnesota,27053,Hennepin,45.1089,-93.4626
Pittsburg,Pittsburg,CA,California,6013,Contra Costa,38.0182,-121.8964
New Britain,New Britain,CT,Connecticut,9003,Hartford,41.6758,-72.7862
Morgantown,Morgantown,WV,West Virginia,54061,Monongalia,39.638,-79.9468
Mansfield,Mansfield,TX,Texas,48439,Tarrant,32.569,-97.1211
Hammond,Hammond,LA,Louisiana,22105,Tangipahoa,30.5061,-90.4563
Dothan,Dothan,AL,Alabama,1069,Houston,31.2335,-85.4069
Harrisonburg,Harrisonburg,VA,Virginia,51660,Harrisonburg,38.4361,-78.8735
Wenatchee,Wenatchee,WA,Washington,53007,Chelan,47.4356,-120.3283
Waukesha,Waukesha,WI,Wisconsin,55133,Waukesha,43.0087,-88.2464
Pawtucket,Pawtucket,RI,Rhode Island,44007,Providence,41.8744,-71.3743
Redmond,Redmond,WA,Washington,53033,King,47.6762,-122.1169
Lauderhill,Lauderhill,FL,Florida,12011,Broward,26.1605,-80.2242
Sumter,Sumter,SC,South Carolina,45085,Sumter,33.9392,-80.393
Redlands,Redlands,CA,California,6071,San Bernardino,34.0511,-117.1712
Daphne,Daphne,AL,Alabama,1003,Baldwin,30.6286,-87.8866
Mount Vernon,Mount Vernon,WA,Washington,53057,Skagit,48.4202,-122.3115
Weston,Weston,FL,Florida,12011,Broward,26.1006,-80.4054
St. Charles,St. Charles,MO,Missouri,29183,St. Charles,38.7954,-90.5157
Janesville,Janesville,WI,Wisconsin,55105,Rock,42.6855,-89.0136
Sherman,Sherman,TX,Texas,48181,Grayson,33.6274,-96.6218
North Richland Hills,North Richland Hills,TX,Texas,48439,Tarrant,32.8605,-97.218
Broomfield,Broomfield,CO,Colorado,8014,Broomfield,39.9541,-105.0527
El Paso de Robles,El Paso de Robles,CA,California,6079,San Luis Obispo,35.6394,-120.656
Bristol,Bristol,TN,Tennessee,47163,Sullivan,36.5572,-82.2154
Wilmington,Wilmington,DE,Delaware,10003,New Castle,39.7415,-75.5413
Casas Adobes,Casas Adobes,AZ,Arizona,4019,Pima,32.3423,-111.0114
Walnut Creek,Walnut Creek,CA,California,6013,Contra Costa,37.9024,-122.0398
Poinciana,Poinciana,FL,Florida,12105,Polk,28.1217,-81.482
